,round,start_seconds,end_seconds,round_duration,ct_eq_val,t_eq_val,is_bomb_planted,bomb_site,past_halftime,de_overpass,de_cache,de_mirage,de_inferno,de_train,de_dust2,de_cbble,de_nuke,PISTOL_ROUND,ECO,SEMI_ECO,NORMAL,FORCE_BUY,t_lethal_nades_eff,ct_lethal_nades_eff,t_util_nades_eff,ct_util_nades_eff,winner_side_class,terrorist_win,counterterrorist_win
909,14,1291.193,1408.4129999999998,117.21999999999979,28300,16500,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,6,6,-1,0,1
910,15,1408.4129999999998,1523.271,114.85800000000015,16600,19450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,1,6,2,1,1,0
911,17,1601.059,1670.024,68.96499999999992,19300,5250,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,1,0,1
912,18,1670.024,1791.045,121.02100000000021,17550,4700,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,1,11,-1,0,1
913,19,1791.045,1840.646,49.60099999999989,16000,24400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,-1,1,0
914,20,1840.646,1907.718,67.07199999999989,3700,24800,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,-1,1,0
915,21,1907.718,1999.489,91.77100000000021,21150,28550,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,9,6,-1,1,0
916,22,1999.489,2090.228,90.73900000000003,3100,28150,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,5,1,-1,1,0
917,23,2090.228,2229.253,139.02499999999964,28850,27650,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,5,5,6,-1,1,0
918,24,2229.253,2308.386,79.13300000000027,19050,27750,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,16,6,11,-1,1,0
919,25,2308.386,2434.491,126.10500000000002,20800,27650,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,4,9,8,1,1,0
920,26,2434.491,2562.238,127.74699999999984,27600,25750,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,9,5,12,1,0,1
921,27,2562.238,2627.903,65.66499999999996,29150,12950,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,13,3,7,-1,0,1
922,28,2627.903,2714.778,86.875,3250,31100,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,-1,1,0
923,29,2714.778,2804.375,89.59700000000021,20000,30400,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,5,3,-1,1,0
924,30,2804.375,2860.686,56.3109999999997,12750,28050,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,6,6,-1,1,0
925,2,198.0003,331.9136,133.91329999999996,14300,6500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,4,1,1,0
926,3,331.9136,390.355,58.441400000000044,18650,3300,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,4,1,0,1
927,4,390.355,469.2831,78.92809999999997,28650,20300,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,6,4,-1,0,1
928,5,469.2831,539.7819,70.49879999999995,1500,24400,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,1,0
929,6,539.7819,610.7498,70.9679000000001,30250,16350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,0,1
930,7,610.7498,677.8707,67.1209,31150,5100,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,1,5,1,0,1
931,8,677.8707,741.2227,63.35199999999998,31750,18250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,4,2,-1,0,1
932,9,741.2227,796.0828,54.86009999999999,17950,24350,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,4,-1,1,0
933,10,796.0828,857.1047,61.02189999999996,4550,25650,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,2,-1,1,0
934,11,857.1047,931.7321,74.62739999999997,16400,25350,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,9,3,-1,1,0
935,12,931.7321,1006.062,74.32990000000007,11100,28050,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,1,0
936,13,1006.062,1076.858,70.79599999999994,30400,24750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,3,2,1,0,1
937,14,1076.858,1187.454,110.596,28100,18450,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,3,7,1,0,1
938,15,1187.454,1265.929,78.47499999999991,27750,21700,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,6,4,-1,0,1
939,16,1301.147,1365.547,64.40000000000009,4300,4300,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
940,17,1365.547,1420.892,55.34500000000003,19500,6300,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1
941,18,1420.892,1471.6229999999994,50.73099999999931,25500,1800,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,1,1,1,0,1
942,19,1471.6229999999994,1591.04,119.41700000000058,22800,23050,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,8,9,-1,0,1
943,20,1591.04,1647.808,56.76800000000003,23100,20250,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,6,3,-1,1,0
944,21,1647.808,1711.942,64.13400000000001,9050,30950,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,1,0
945,22,1711.942,1832.515,120.57300000000008,29000,18000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,7,6,1,0,1
946,23,1832.515,1879.885,47.3699999999999,29500,2000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16,0,2,1,0,1
947,24,1879.885,1971.464,91.57899999999997,31750,18750,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,4,8,1,0,1
948,25,1971.464,2034.973,63.50900000000002,29750,13500,1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,7,10,3,-1,0,1
949,26,2034.973,2084.938,49.96500000000015,9250,25900,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,1,0
950,27,2084.938,2195.065,110.12699999999997,31850,16550,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,4,6,-1,0,1
951,28,2195.065,2255.148,60.08299999999963,8300,21700,1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,7,1,-1,1,0
952,29,2255.148,2308.492,53.3440000000005,18050,26900,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,4,2,1,1,0
953,30,2308.492,2354.438,45.945999999999906,27550,16150,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,4,2,1,0,1
954,1,130.7307,377.3651,246.6344,4250,4300,1,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,-1,0,0
955,2,377.3651,471.342,93.9769,6950,18200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,2,1,1,0
956,3,471.342,555.2723,83.93029999999997,25750,11150,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,6,1,0,1
957,4,555.2723,601.5084,46.23610000000008,30000,1100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,0,1
958,5,601.5084,742.2543,140.7458999999999,29400,23000,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,5,7,6,1,0,1
959,6,742.2543,826.3101,84.05580000000009,30850,20750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,5,-1,0,1
960,7,826.3101,921.3214,95.0113,26650,23550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,2,10,6,-1,1,0
961,8,921.3214,1001.835,80.5136,3400,25000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,1,1,0
962,9,1001.835,1075.076,73.24099999999999,28250,14300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,-1,0,1
963,10,1075.076,1153.317,78.24099999999999,12500,21500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,1,1,0
964,11,1153.317,1221.292,67.97499999999991,29900,13550,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,6,-1,0,1
965,12,1221.292,1276.305,55.013000000000154,7600,25750,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,-1,1,0
966,13,1276.305,1368.025,91.72000000000004,3050,27150,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,6,2,-1,1,0
967,14,1368.025,1498.599,130.57399999999984,26200,27050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,3,8,5,1,1,0
968,15,1498.599,1609.91,111.31100000000015,23350,20300,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,5,6,9,-1,0,1
969,16,1643.906,1745.9070000000006,102.00100000000064,4300,4400,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,-1,1,0
970,17,1745.9070000000006,1864.758,118.8509999999992,7550,18900,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,-1,1,0
971,18,1864.758,1949.08,84.32200000000013,5500,19100,1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,-1,1,0
972,19,1949.08,2061.677,112.59700000000021,24600,25000,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,3,11,9,-1,1,0
973,20,2061.677,2147.127,85.4499999999998,10550,24700,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,3,-1,1,0
974,21,2147.127,2251.903,104.77599999999985,25800,27350,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,15,8,3,1,1,0
975,22,2251.903,2373.183,121.28000000000021,28000,25950,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,8,8,4,-1,0,1
976,23,2373.183,2496.124,122.94099999999979,10100,25800,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,2,1,1,0
977,24,2496.124,2592.577,96.45300000000044,29500,2900,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1,5,1,0,1
978,25,2592.577,2682.228,89.65099999999985,26600,22700,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,7,-1,0,1
979,26,2682.228,2775.233,93.00499999999964,10250,24700,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,2,-1,1,0
980,27,2775.233,2853.0820000000012,77.84900000000151,14250,25900,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,2,1,1,0
981,28,2853.0820000000012,2915.916,62.83399999999846,24800,9150,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,4,1,0,1
982,29,2915.916,2981.368,65.45200000000023,29850,1800,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,6,1,0,1
983,30,2981.368,3061.348,79.98000000000002,29000,22250,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,9,-1,0,1
984,1,131.1849,218.0827,86.89779999999998,4200,3000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
985,2,218.0827,299.5132,81.4305,16050,6500,1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,4,1,0,1
986,3,299.5132,355.6436,56.13040000000001,20750,2550,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,4,1,0,1
987,4,355.6436,438.2333,82.5897,29550,25000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,4,5,-1,0,1
988,5,438.2333,505.925,67.69170000000003,7500,25150,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,4,-1,1,0
989,6,505.925,580.7132,74.78820000000002,4000,25450,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,2,2,-1,1,0
990,7,580.7132,671.4805,90.76729999999998,25650,27450,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,4,5,-1,1,0
991,8,671.4805,741.7413,70.26080000000002,2700,27550,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,4,2,-1,1,0
992,9,741.7413,870.1534,128.4121,30050,27550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,6,7,10,1,1,0
993,10,870.1534,930.1061,59.952699999999936,27950,28250,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,2,2,-1,0,1
994,11,930.1061,978.059,47.9529,1900,27400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,3,2,-1,1,0
995,12,978.059,1020.858,42.79900000000009,5850,27150,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,16,2,1,-1,1,0
996,13,1020.858,1107.928,87.07000000000004,25700,28750,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,6,6,2,-1,1,0
997,14,1107.928,1177.688,69.75999999999999,21850,27700,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,28,6,2,-1,1,0
998,15,1177.688,1241.102,63.41399999999976,21800,26550,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,7,4,2,-1,1,0
999,16,1276.225,1344.1989999999996,67.9739999999997,4250,4350,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,0,-1,1,0
